0,0.0,0.0,0.1,0.1,1.4901161e-09,1.4901161e-09,-0.2,-0.1,0.6,0.6,-0.09999998,0.100000024,2.3841858e-08,2.3841858e-08,0.20000002,0.20000002,0.10000002,-0.09999999,-0.09999999,1.3411045e-08,0.7,-1.1920929e-08,-0.10000001,0.59999996,0.49999997,0.7,0.59999996,0.39999998,0.59999996,0.59999996,0.39999998,0.29999998,0.49999997,0.7,0.59999996,0.39999998,-0.3,-0.4,-0.4,-0.3,-0.20000002,-1.7881394e-08,-0.70000005,-4.7683717e-08,-0.70000005,-4.7683717e-08,-0.70000005,-4.7683717e-08,-0.70000005,-0.50000006,-0.70000005,-4.7683717e-08,-0.20000005,-0.30000004,-0.40000004,-0.50000006,-0.6000001,-0.50000006,0.19999994,-0.50000006,-0.30000007,-0.40000007,-0.6000001,-0.4000001,-0.20000009,-0.3000001,-0.5000001,-0.7000001,-0.5000001,-0.30000013,-0.30000013,-0.20000014,-0.20000014,-0.20000014,-0.90000015,-0.70000017,-0.5000002,-0.40000018,-0.3000002,-0.5000002,-0.40000018,-0.6000002,-0.4000002,-0.4000002,-0.4000002,0.29999977,-0.4000002,-0.6000002,-1.3000002,-0.6000002,-0.4000002,-0.30000022,-0.50000024,-0.30000025,-0.10000025,-2.4735928e-07,-2.4735928e-07,-0.7000002,-0.50000024,-0.30000025,-0.10000025
1,0.0,-0.1,0.1,0.3,0.20000002,1.7881394e-08,1.7881394e-08,-0.09999998,-0.09999998,2.0861625e-08,-0.09999998,2.0861625e-08,0.20000002,0.3,-0.39999998,-0.19999997,-0.19999997,-0.39999998,0.3,0.3,0.3,0.20000002,0.10000002,0.20000002,0.90000004,0.70000005,0.50000006,0.30000007,0.30000007,0.40000007,0.6000001,-0.09999992,8.046627e-08,-0.19999991,8.642674e-08,-0.09999991,-0.09999991,0.10000009,0.10000009,9.089708e-08,9.089708e-08,-0.19999991,-0.09999991,-0.7999999,-0.5999999,0.1000001,-0.5999999,-0.5999999,-0.4999999,0.20000009,0.10000009,0.10000009,-0.5999999,-1.3,-0.59999996,0.10000004,-0.59999996,-0.59999996,-0.59999996,0.10000004,0.10000004,-0.59999996,-0.39999998,-0.59999996,-0.39999998,-0.49999997,-0.29999998,-0.29999998,-0.39999998,-0.59999996,-0.7,-0.59999996,-0.39999998,-0.59999996,0.10000004,3.8743018e-08,-0.7,1.1920929e-08,1.1920929e-08,-0.7,-0.59999996,0.10000004,-0.099999964,-0.79999995,-0.9,-0.19999997,2.682209e-08,2.682209e-08,-0.7,-0.5,-0.3,-0.3,-0.3,-0.4,-0.6,-0.40000004,-0.40000004,-0.30000004,-0.10000004,-0.10000004,-0.30000004
2,0.0,0.0,0.7,0.59999996,-0.10000004,-0.10000004,-3.8743018e-08,-0.10000004,0.099999964,0.099999964,0.79999995,0.09999995,0.09999995,0.09999995,0.09999995,-5.066395e-08,-5.066395e-08,-5.066395e-08,-5.066395e-08,-0.10000005,-5.364418e-08,0.6999999,0.6999999,0.5999999,0.5999999,0.7999999,0.8999999,0.7999999,0.69999987,0.59999985,-0.10000016,0.099999845,0.29999983,0.39999983,0.49999982,0.59999985,0.39999986,0.19999985,-0.5000001,-0.30000013,-0.30000013,-0.20000014,-0.20000014,0.49999985,0.49999985,0.39999986,0.19999985,-1.4603138e-07,-0.70000017,-0.5000002,-0.3000002,-1.0000002,-0.30000025,-0.10000025,-0.30000025,-0.20000026,-0.30000025,-1.0000002,-0.30000025,-0.10000025,-2.4735928e-07,-0.10000025,-0.80000025,-0.10000025,-0.80000025,-0.60000026,-0.40000027,-0.20000027,-0.9000003,-0.20000027,-0.40000027,-0.40000027,-0.5000003,-0.4000003,0.29999968,0.29999968,0.29999968,0.29999968,0.29999968,0.09999968,-0.10000032,-0.8000003,-0.6000003,-0.40000033,-0.30000034,-0.30000034,-0.30000034,-0.20000035,-0.30000034,-0.50000036,-0.50000036,-0.50000036,0.19999965,-0.50000036,-0.70000035,-3.4570695e-07,-3.4570695e-07,-0.20000035,-0.40000033,-0.6000003,-0.5000003
3,0.0,0.0,0.1,0.1,-0.1,-1.4901161e-09,-0.1,0.1,1.4901161e-09,-0.1,0.1,-0.1,-1.4901161e-09,-0.1,0.1,0.1,0.2,0.1,-0.1,-0.2,-0.2,0.5,0.4,0.3,0.4,0.5,0.5,0.3,0.3,0.4,0.2,0.3,0.3,0.5,0.5,-0.2,-0.1,0.1,-0.1,-1.4901161e-09,0.1,1.4901161e-09,-0.2,-0.4,-0.4,-0.6,-0.40000004,-0.30000004,-0.40000004,-0.6,0.09999998,-2.0861625e-08,-0.20000002,-0.90000004,-0.70000005,-4.7683717e-08,-0.100000046,-0.100000046,-0.30000004,-0.30000004,-0.50000006,-0.6000001,-0.50000006,-0.6000001,0.09999992,0.29999992,0.09999992,-8.046627e-08,-0.7000001,-0.5000001,-0.30000013,-0.20000014,-0.40000013,-0.40000013,-0.30000013,-0.5000001,-0.7000001,-0.6000001,0.09999992,-0.6000001,-0.6000001,-0.6000001,0.09999992,-0.6000001,-1.3000001,-0.6000001,-0.50000006,-0.40000007,-0.30000007,-0.30000007,-0.30000007,-0.30000007,-0.10000007,-0.30000007,-0.40000007,-0.20000006,-6.2584874e-08,-0.10000006,-0.20000006,-0.30000007,-0.30000007
4,0.0,0.0,-0.1,-1.4901161e-09,0.2,2.9802323e-09,0.1,1.4901161e-09,-0.1,-0.1,0.6,0.6,-0.09999998,-0.09999998,2.0861625e-08,-0.09999998,2.0861625e-08,0.70000005,0.50000006,-0.19999994,5.6624412e-08,-0.09999994,0.6000001,0.6000001,0.6000001,0.7000001,0.7000001,0.80000013,0.60000014,0.5000001,0.40000013,0.5000001,0.40000013,0.40000013,0.20000012,0.20000012,0.30000013,0.30000013,0.20000014,0.100000136,1.3560057e-07,-0.19999987,-0.29999986,-0.49999985,-0.39999986,-0.19999985,-0.19999985,-0.19999985,-0.19999985,-0.29999986,-0.39999986,-0.49999985,-0.29999986,-0.29999986,-0.29999986,-0.29999986,-0.49999985,-0.39999986,-0.39999986,-0.39999986,-0.49999985,0.20000015,1.5199184e-07,1.5199184e-07,-0.69999987,-0.59999985,-0.49999985,0.20000015,0.20000015,0.10000015,-0.09999985,-0.09999985,-0.19999985,-0.39999986,-0.29999986,-0.49999985,-0.59999985,-0.69999987,1.3113022e-07,0.7000001,0.6000001,0.50000006,0.50000006,0.40000007,0.30000007,0.30000007,-0.39999992,-0.19999991,-0.39999992,-0.39999992,-0.29999992,-0.39999992,-0.19999991,-0.19999991,-0.29999992,-0.19999993,-0.19999993,-0.39999992,0.30000007,0.30000007,0.10000007
5,0.0,0.0,0.0,0.1,1.4901161e-09,-0.1,0.1,0.1,0.2,0.1,1.4901161e-09,0.2,0.1,1.4901161e-09,-0.2,-0.1,-0.1,-1.4901161e-09,-0.1,0.6,0.6,-0.09999998,0.100000024,0.8,0.6,0.70000005,0.8000001,0.6000001,0.6000001,0.4000001,0.3000001,0.3000001,0.4000001,0.5000001,0.40000013,0.20000012,1.2218952e-07,1.2218952e-07,0.10000012,-0.09999988,-0.19999988,-0.2999999,0.4000001,0.3000001,0.1000001,0.1000001,9.834766e-08,9.834766e-08,9.834766e-08,-0.099999905,-0.1999999,-0.2999999,0.4000001,0.4000001,-0.2999999,-0.2999999,-0.3999999,-0.49999988,-0.69999987,-0.49999988,-0.2999999,-0.3999999,-0.19999988,-0.19999988,-0.3999999,-0.49999988,-0.2999999,-0.3999999,-0.19999988,1.1622906e-07,-0.19999988,-0.3999999,-0.2999999,-0.2999999,-0.49999988,-0.49999988,-0.5999999,-0.4999999,-0.29999992,-0.4999999,-0.4999999,-0.4999999,-0.5999999,-0.39999992,-0.4999999,0.20000009,0.20000009,9.23872e-08,-0.19999991,-0.19999991,-0.39999992,-0.4999999,-0.39999992,-0.39999992,-0.5999999,-0.4999999,-0.29999992,-0.4999999,-0.6999999,-0.49999994,-0.29999995
6,0.0,0.0,0.0,-0.1,-0.1,-0.2,-0.2,-0.3,0.39999998,0.39999998,0.19999997,-2.682209e-08,-0.20000003,-3.2782555e-08,0.7,-1.1920929e-08,-1.1920929e-08,-0.20000002,-0.10000002,0.59999996,0.39999998,-0.3,-0.3,0.39999998
7,0.0,0.0,0.0,0.0,-0.1,-1.4901161e-09,-1.4901161e-09,0.2,0.1,-0.1,0.1,0.1,-0.1,-0.2,-0.3,0.39999998,0.39999998,-0.3,-0.20000002,-0.20000002,-1.7881394e-08,0.7,0.59999996,-0.10000004,0.59999996,0.79999995,0.9,0.79999995,0.09999995,0.09999995,0.29999995,0.49999994,0.39999995,1.0999999,0.8999999,0.19999991,-8.642674e-08,0.09999991,0.19999991,0.29999992,0.29999992,0.19999993,-0.50000006,-0.40000007,-0.50000006,-0.30000007,0.39999992,0.39999992,-0.30000007,-0.10000007,-0.30000007,-0.40000007,-0.6000001,-0.4000001,-0.6000001,0.09999992,-0.10000008,-0.10000008,-0.20000008,-7.7486035e-08,-0.20000008,-0.20000008,-0.9000001,-0.20000009,-0.10000009,-0.10000009,-0.8000001,-0.10000007,-0.30000007,-0.50000006,-0.40000007,-0.40000007,-0.40000007,-0.40000007,-0.30000007,-0.10000007,-0.10000007,-0.8000001,-0.10000007,-0.8000001,-0.70000005,-0.6,0.09999998,-0.6,-0.5,-0.4,-0.5,-0.7,1.1920929e-08,-0.09999999,-0.29999998,-0.39999998,-0.29999998,-0.39999998,-0.49999997,0.20000003,-0.49999997,0.20000003,-0.49999997,-1.1999999,-0.49999994
8,0.0,0.0,0.1,0.2,0.1,-0.1,-0.3,-0.20000002,-1.7881394e-08,0.7,0.59999996,-0.10000004,-0.10000004,0.099999964,0.79999995,0.09999995,-0.6,-0.40000004,0.29999995,0.99999994,0.29999995,-0.40000004,-0.20000003,0.49999997
9,0.0,0.0,-0.1,0.1,0.3,0.3,0.10000001,0.10000001,8.940697e-09,0.10000001,8.940697e-09,8.940697e-09,8.940697e-09,0.2,0.1,0.2,0.1,0.1,0.3,0.3,0.20000002,1.7881394e-08,0.20000002,0.4,0.6,0.40000004,1.1,1.0,0.9,0.7,0.5,0.4,0.2,0.2,0.3,0.4,0.2,0.1,-0.6,-0.40000004,-0.30000004,-0.20000005,-0.100000046,0.09999996,0.29999995,0.09999995,-5.066395e-08,-0.70000005,-0.70000005,-4.7683717e-08,0.19999996,0.19999996,-0.50000006,-0.30000007,-1.0000001,-0.30000013,-0.20000014,0.49999985,0.39999986,0.59999985,0.49999985,-0.20000015,-0.20000015,-0.10000015,-0.30000016,-0.10000016,-0.20000015,-1.5199184e-07,-1.5199184e-07,-0.20000015,-0.30000016,-0.20000017,-0.40000015,-0.30000016,-0.5000002,0.19999982,-0.5000002,-0.3000002,-1.0000002,-0.30000025,-0.10000025,-0.10000025,-0.20000024,-0.40000024,-0.40000024,-0.50000024,-0.30000025,-0.30000025,-0.20000026,-0.20000026,-0.40000024,-0.30000025,-0.30000025,-0.30000025,-0.30000025,-0.30000025,-1.0000002,-0.30000025,-0.50000024,-0.50000024,-0.40000024
10,0.0,0.0,0.0,0.0,0.1,1.4901161e-09,1.4901161e-09,1.4901161e-09,0.1,0.2,0.2,0.4,0.2,0.2,0.2,2.9802323e-09,2.9802323e-09,2.9802323e-09,2.9802323e-09,2.9802323e-09,-0.099999994,-0.19999999,0.5,0.4,0.5,1.2,0.50000006,0.6000001,0.7000001,0.7000001,0.5000001,0.30000013,0.5000001,0.30000013,0.40000013,0.40000013,0.20000012,0.10000012,-0.5999999,-0.5999999,0.1000001,-0.5999999,0.1000001,-0.099999905,-0.1999999,-0.3999999,-0.3999999,-0.2999999,-0.49999988,-0.2999999,-0.2999999,-0.2999999,-0.3999999,-0.2999999,-0.2999999,0.4000001,0.20000009,-0.4999999,-0.29999992,-0.4999999,-0.29999992,-0.39999992,-0.4999999,-0.5999999,-0.5999999,-0.4999999,-0.4999999,-0.29999992,-0.09999992,-0.19999991,-0.39999992,-0.5999999,-0.4999999,-0.6999999,7.152558e-08,0.10000007,6.854534e-08,-0.6999999,7.152558e-08,0.10000007,-0.5999999,-0.39999992,-0.5999999,-0.39999992,0.30000007,0.30000007,0.30000007,0.50000006,0.50000006,0.50000006,0.40000007,0.30000007,0.30000007,0.30000007,0.10000007,-0.099999934,-0.79999995,-0.09999995,5.066395e-08,0.20000005,0.100000046
11,0.0,0.0,-0.1,-1.4901161e-09,-0.1,-1.4901161e-09,-1.4901161e-09,-1.4901161e-09,0.2,0.2,0.1,1.4901161e-09,-0.1,0.1,0.3,0.10000001,0.10000001,0.10000001,-0.099999994,-0.099999994,-0.19999999,-0.19999999,0.5,1.2,1.0,0.8,0.6,0.5,0.3,0.20000002,0.10000002,0.3,0.4,0.4,0.3,0.10000001,0.3,0.20000002,0.20000002,0.20000002,0.20000002,0.20000002,0.10000002,-0.59999996,-0.59999996,-0.39999998,-0.19999997,-0.9,-0.7,-0.5,-0.4,-0.2,0.5,0.4,0.2,0.1,0.1,1.4901161e-09,-0.1,-0.8,-0.7,1.1920929e-08,-0.7,-0.59999996,-0.59999996,0.10000004,0.8,0.8,0.10000001
12,0.0,0.0,-0.1,-1.4901161e-09,-0.2,-2.9802323e-09,0.7,0.5,-0.2,-0.3,-0.4,0.29999998,1.0,0.3,-0.39999998,-0.39999998,-0.29999998,0.4,0.2,0.1,0.1,1.4901161e-09,0.2,0.9,0.79999995,0.59999996,0.39999998,0.49999997,0.49999997,0.7,-1.1920929e-08,0.19999999,0.39999998,-0.3,-0.10000001,0.099999994,-0.10000001,0.59999996,0.59999996,-0.10000004,-0.8,-0.7,-0.59999996,-0.49999997,0.20000003,3.2782555e-08,-0.099999964,-0.79999995,-0.09999995,5.066395e-08,5.066395e-08,-0.6999999,7.152558e-08,-0.6999999,7.152558e-08,-0.19999993,-0.39999992,-0.5999999,-0.39999992,-0.39999992,-0.4999999,-0.39999992,-0.4999999,-0.29999992,-0.4999999,-0.39999992,-0.5999999,-0.4999999,0.20000009,0.3000001,0.2000001,-0.49999988,-0.3999999,-1.0999999,-0.39999992,-0.19999991,0.50000006,0.50000006,0.40000007,-0.29999992,-0.09999992,-0.7999999,-0.5999999,-0.39999992,-0.5999999,0.1000001,-0.5999999,-0.4999999,-0.29999992,-0.39999992,-0.19999991,-0.19999991,-0.29999992,-0.99999994,-0.29999995,-0.29999995,-0.29999995,-0.29999995,-0.99999994,-0.29999995,-0.39999995
13,0.0,0.0,0.0,0.1,0.2,2.9802323e-09,-0.099999994,-0.099999994,-0.099999994,0.6,0.40000004,0.20000003,0.20000003,3.2782555e-08,0.10000003,0.10000003,0.10000003,0.10000003,0.10000003,0.10000003,-0.09999997,0.10000003,0.8,0.8,0.90000004,0.90000004,0.70000005,4.7683717e-08,0.20000005,0.20000005,0.20000005,0.30000004,0.10000004,0.30000004,0.30000004,0.40000004,-0.29999995,-0.19999996,-0.9,-0.19999997,-0.39999998,-0.29999998,-0.29999998,0.4,-0.29999998,-0.29999998,-1.0,-0.3,-0.10000001,-0.2,-2.9802323e-09,-0.1,-0.8,-0.7,-0.59999996,-0.39999998,-0.39999998,-0.59999996,-0.59999996,-0.39999998,-0.19999997,-0.29999998,-0.09999998,-0.29999998,-0.49999997,-0.29999998,-0.49999997,-0.49999997,-0.39999998,-0.59999996,0.10000004,-0.099999964,-0.099999964,-0.29999995,-0.49999994,-0.49999994,-0.6999999,-0.6999999,-0.49999994,-0.29999995,-0.39999995,-0.49999994,-0.59999996,-0.79999995,-0.09999995,5.066395e-08,0.10000005,-0.59999996,-0.49999997,-0.49999997,-0.59999996,-0.39999998,0.3,-0.39999998,-0.39999998,-0.19999997,-0.9,-0.19999997,-0.39999998,-0.49999997,-0.59999996
14,0.0,0.0,-0.2,-2.9802323e-09,-0.1,0.1,0.2,0.1,0.2,2.9802323e-09,-0.2,-0.2,0.5,0.6,-0.09999998,2.0861625e-08,-0.19999997,-0.09999997,-0.19999997,-0.09999997,-0.09999997,0.10000003,0.30000004,0.40000004,0.6,0.5,1.2,1.0,0.8,0.6,0.40000004,0.40000004,0.40000004,0.20000003,0.40000004,1.1,1.0,0.9,0.79999995,0.59999996,-0.10000004,-0.20000003,-0.90000004,-0.20000003,-3.2782555e-08,0.7,0.9,0.79999995
15,0.0,0.0,0.2,2.9802323e-09,2.9802323e-09,2.9802323e-09,2.9802323e-09,-0.2,-2.9802323e-09,-0.2,-0.2,-0.4,-0.4,-0.4,0.29999998,1.0,0.3,-0.39999998,-0.19999997,-0.19999997,0.5,-0.2,-0.1,0.6,0.70000005,1.4000001,1.2,1.0,0.8,0.6,0.5,0.3,0.3,0.5,0.4,0.2,0.2,2.9802323e-09,-0.2,-0.4,-0.2,-0.4,-0.2,-2.9802323e-09,-0.1,-0.3,-0.20000002,-1.7881394e-08,-0.70000005,-0.70000005,-4.7683717e-08,-0.70000005,-0.50000006,-0.50000006,-0.6000001,-0.4000001,-0.20000009,-0.10000009,-0.3000001,-0.5000001,-1.2000002,-1.0000001,-0.30000013,-0.10000013,-1.2814999e-07,-0.7000001,-1.4000001,-0.7000001,-1.0728836e-07,-0.7000001,-1.0728836e-07,-0.2000001,-0.4000001,-0.5000001,-0.30000013,-0.40000013,-0.20000012,-0.20000012,-0.40000013,-0.40000013,-1.1000001,-0.40000015,-0.60000014,0.09999986,-1.4007091e-07,-0.20000014,-0.90000015,-0.20000015,-0.90000015,-0.70000017,-1.66893e-07,0.6999998,0.6999998,-1.9073487e-07
16,0.0,0.0,0.2,0.1,1.4901161e-09,0.2,0.1,0.1,-0.1,-1.4901161e-09,-0.2,-0.4,-0.2,0.5,0.4,-0.29999998,-0.19999999,-0.19999999,0.5,0.5,-0.2,0.5,0.5,0.6,0.70000005,0.8000001,1.0000001,0.80000013,0.7000001,1.0728836e-07,1.0728836e-07,0.7000001,0.6000001,0.4000001,0.20000009,0.20000009,0.4000001,0.20000009,0.10000009,0.3000001,-0.3999999,-0.5999999,-0.39999992,0.30000007,-0.39999992,-0.19999991,-0.29999992,-0.39999992,-0.19999991,-0.29999992,-0.29999992,-0.39999992,-0.29999992,-0.4999999,0.20000009,-0.4999999,-0.6999999,-0.49999994,0.20000006,6.2584874e-08,-0.099999934,-0.19999993,-0.8999999,-0.19999991,0.50000006,0.50000006,0.50000006,0.30000007,0.10000007,0.30000007,-0.39999992,-1.0999999,-0.8999999,-0.6999999,-0.5999999,-0.4999999,-0.39999992,-0.39999992,-0.5999999,0.1000001,-0.5999999,-1.3,-0.59999996,-0.39999998,0.3,0.3,0.20000002,0.10000002,0.10000002,-0.59999996,-0.7,-0.59999996,-0.39999998,0.3,0.5,-0.2,-2.9802323e-09,-2.9802323e-09,-0.7,1.1920929e-08,-0.7
17,0.0,0.0,-0.1,-1.4901161e-09,-1.4901161e-09,-1.4901161e-09,0.2,0.1,1.4901161e-09,1.4901161e-09,0.1,0.3,0.3,0.3,0.10000001,-0.099999994,0.10000001,0.10000001,0.10000001,0.10000001,8.940697e-09,-0.19999999,0.5,1.2,1.0,0.9,0.9,0.7,0.59999996,0.59999996,0.59999996,0.49999997,0.29999998,0.19999999,-1.1920929e-08,0.19999999,-0.5,0.2,-0.5,-0.4,-0.5,-0.3,-0.5,0.2,-0.5,-0.4,-0.5,-0.3,-0.20000002,-0.10000002,-0.8,-0.6,0.09999998,0.79999995,0.6999999,0.6999999
